user_id,persona,months_of_history,n_transactions,income_regularity,avg_monthly_income,savings_ratio,bill_payment_count,bill_payment_regularity,transaction_diversity,spending_to_income_ratio,balance_volatility,max_single_txn_pct_balance,circular_transfer_flag,balance_consistency_pass,composite_score,risk_label,tier
U0343_0d476c,gig_worker,7,300,0.46,5249.15,0.001,39,0.0,0.858,0.999,1.713,4.74,False,True,0.2899,high_risk,Bronze
U0344_794c57,risky_irregular,7,167,0.288,2076.35,-0.176,14,0.0,0.864,1.176,2.18,15.11,False,True,0.2304,high_risk,Bronze
U0345_d3399b,risky_irregular,7,158,0.552,3097.36,-0.064,19,0.0,0.896,1.064,1.673,7.5,False,True,0.3276,medium_risk,Silver
U0346_ff0ab4,fraud_gaming,7,66,0.0,1584.02,-0.093,6,0.11,0.869,1.093,3.07,24.25,True,False,0.16335,fraud_flag,Rejected - Fraud Review
U0347_e10f2a,stable_shop_owner,7,233,0.483,7015.76,-0.006,25,0.0,0.897,1.006,1.341,2.92,False,True,0.3036,high_risk,Bronze
U0348_8e0e5f,gig_worker,7,312,0.457,3947.96,-0.049,34,0.245,0.892,1.049,1.832,5.81,False,True,0.36724999999999997,medium_risk,Silver
U0349_57ceff,stable_shop_owner,7,278,0.231,4196.43,-0.014,26,0.291,0.882,1.014,1.965,7.71,False,True,0.30045,high_risk,Bronze
U0350_6ff334,thin_file_new_user,2,27,0.4,986.97,-0.718,3,0.0,0.803,1.718,1.609,11.27,False,True,0.26044999999999996,insufficient_history,Pending - Needs More History
U0351_d1b7b2,stable_shop_owner,7,246,0.401,5487.39,-0.013,23,0.11,0.88,1.013,1.51,5.16,False,True,0.30535,medium_risk,Silver
U0352_787941,gig_worker,7,311,0.424,4460.54,-0.054,27,0.038,0.855,1.054,1.565,5.76,False,True,0.28805,high_risk,Bronze
U0353_9c97e4,gig_worker,7,345,0.532,8591.14,0.024,34,0.084,0.909,0.976,1.456,5.75,False,True,0.35255000000000003,medium_risk,Silver
U0354_4edfc2,gig_worker,7,358,0.39,7590.58,-0.029,29,0.104,0.895,1.029,1.512,6.06,False,True,0.30195,high_risk,Bronze
U0355_67d010,gig_worker,7,305,0.434,5079.31,0.014,27,0.032,0.877,0.986,1.593,4.67,False,True,0.29584999999999995,high_risk,Bronze
U0356_36fdef,risky_irregular,7,154,0.502,2906.42,-0.136,15,0.066,0.876,1.136,1.719,7.35,False,True,0.32689999999999997,medium_risk,Silver
U0357_f664f6,risky_irregular,7,186,0.358,4806.93,-0.048,23,0.135,0.913,1.048,1.665,4.21,False,True,0.30274999999999996,high_risk,Bronze
U0358_42021c,gig_worker,7,315,0.685,7808.15,0.014,29,0.069,0.862,0.986,1.352,3.42,False,True,0.39255000000000007,low_risk,Platinum/Gold
U0359_cb801b,gig_worker,7,328,0.468,5903.81,-0.039,33,0.066,0.871,1.039,1.702,5.11,False,True,0.31425000000000003,medium_risk,Silver
U0360_4d089e,fraud_gaming,6,78,0.0,2836.8,-0.118,8,0.0,0.89,1.118,1.368,9.4,True,False,0.1335,fraud_flag,Rejected - Fraud Review
U0361_e1cb11,stable_shop_owner,7,263,0.34,6349.04,-0.03,25,0.11,0.859,1.03,1.629,5.12,False,True,0.28085,high_risk,Bronze
U0362_0b75c0,stable_shop_owner,7,265,0.446,4403.31,-0.075,20,0.334,0.875,1.075,1.886,7.0,False,True,0.38754999999999995,low_risk,Platinum/Gold
U0363_cda7a5,stable_shop_owner,7,272,0.0,3825.3,-0.025,28,0.15,0.869,1.025,1.844,6.55,False,True,0.17535,high_risk,Bronze
U0364_617e14,thin_file_new_user,2,28,0.14,1443.52,-0.496,2,0.0,0.859,1.496,1.319,2.48,False,True,0.17785,insufficient_history,Pending - Needs More History
U0365_8f2915,seasonal_farmer,5,88,0.124,167415.19,0.9,5,0.09,0.911,0.1,0.59,0.07,False,True,0.38705,low_risk,Platinum/Gold
U0366_f407d6,risky_irregular,7,167,0.0,3276.8,-0.02,13,0.237,0.872,1.02,1.975,7.19,False,True,0.2019,high_risk,Bronze
U0367_54fc3d,thin_file_new_user,2,22,0.0,385.95,-1.179,2,0.0,0.896,2.179,2.364,7.66,False,True,0.1344,insufficient_history,Pending - Needs More History
U0368_9fb5f3,seasonal_farmer,5,59,0.014,147108.48,0.913,10,0.0,0.921,0.087,0.677,0.11,False,True,0.32565,medium_risk,Silver
U0369_4ce7f8,risky_irregular,7,143,0.415,2420.52,-0.011,12,0.0,0.919,1.011,1.644,6.5,False,True,0.2831,high_risk,Bronze
U0370_5e52de,risky_irregular,7,183,0.467,3872.84,-0.05,11,0.097,0.867,1.05,1.707,6.44,False,True,0.3226,medium_risk,Silver
U0371_f04a2b,stable_shop_owner,7,209,0.28,3558.22,-0.103,26,0.044,0.924,1.103,1.573,6.77,False,True,0.24980000000000002,high_risk,Bronze
U0372_e695e1,seasonal_farmer,5,74,0.0,212121.28,0.931,9,0.0,0.943,0.069,0.635,0.09,False,True,0.32765,medium_risk,Silver
U0373_aad4c2,seasonal_farmer,5,73,0.0,100688.95,0.845,8,0.219,0.915,0.155,0.518,0.09,True,True,0.37195,fraud_flag,Rejected - Fraud Review
U0374_405af4,stable_shop_owner,7,253,0.55,7403.19,0.029,20,0.0,0.866,0.971,1.423,4.78,False,True,0.3282,medium_risk,Silver
U0375_2ffcf7,stable_shop_owner,7,232,0.445,3787.02,-0.064,21,0.0,0.871,1.064,1.905,8.22,False,True,0.2864,high_risk,Bronze
U0376_d677a2,fraud_gaming,7,70,0.0,1249.66,-0.053,6,0.215,0.835,1.053,3.363,27.21,True,False,0.18975,fraud_flag,Rejected - Fraud Review
U0377_457aa0,seasonal_farmer,4,80,0.421,130862.86,0.838,7,0.0,0.895,0.162,0.543,0.08,False,True,0.44919999999999993,low_risk,Platinum/Gold
U0378_47fbd6,seasonal_farmer,7,104,0.0,214981.89,0.915,10,0.0,0.924,0.085,0.654,0.07,False,True,0.3216,medium_risk,Silver
U0379_63e622,thin_file_new_user,2,31,0.077,1331.48,-0.698,4,0.0,0.908,1.698,2.078,6.41,False,True,0.16315,insufficient_history,Pending - Needs More History
U0380_9d7cf2,gig_worker,7,304,0.565,6074.58,0.069,34,0.009,0.888,0.931,1.759,4.03,False,True,0.34745,medium_risk,Silver
U0381_863a67,fraud_gaming,6,83,0.0,1996.73,-0.121,7,0.0,0.912,1.121,2.038,15.46,True,False,0.1368,fraud_flag,Rejected - Fraud Review
U0382_c2b238,risky_irregular,7,178,0.488,2245.03,0.006,12,0.0,0.86,0.994,1.673,5.78,False,True,0.301,high_risk,Bronze
U0383_288a46,gig_worker,7,336,0.718,4583.81,-0.006,31,0.0,0.886,1.006,1.398,3.71,False,True,0.3842,low_risk,Platinum/Gold
U0384_c4c75c,seasonal_farmer,6,87,0.0,104050.59,0.825,3,0.347,0.825,0.175,0.564,0.08,True,True,0.39285,fraud_flag,Rejected - Fraud Review
U0385_d0a19e,fraud_gaming,7,66,0.0,2076.3,-0.158,5,0.0,0.858,1.158,3.451,26.9,True,False,0.12869999999999998,fraud_flag,Rejected - Fraud Review
U0386_d12608,thin_file_new_user,2,23,0.0,618.87,-0.553,4,0.0,0.966,1.553,1.932,9.0,False,True,0.1449,insufficient_history,Pending - Needs More History
U0387_3c607e,fraud_gaming,6,77,0.146,2315.87,-0.056,7,0.0,0.897,1.056,1.642,8.98,True,False,0.18564999999999998,fraud_flag,Rejected - Fraud Review
U0388_82b46f,stable_shop_owner,7,248,0.57,5227.0,-0.027,24,0.005,0.884,1.027,1.776,5.5,False,True,0.3336,medium_risk,Silver
U0389_ff14af,risky_irregular,7,154,0.113,1859.85,-0.103,16,0.0,0.863,1.103,2.288,9.2,False,True,0.16899999999999998,high_risk,Bronze
U0390_4d5f57,thin_file_new_user,2,29,0.664,1481.29,-0.84,4,0.015,0.834,1.84,1.712,5.62,False,True,0.362,insufficient_history,Pending - Needs More History
U0391_2a556b,stable_shop_owner,7,252,0.189,4672.82,0.001,36,0.049,0.883,0.999,1.657,4.61,False,True,0.2135,high_risk,Bronze
U0392_1c62e9,gig_worker,7,288,0.555,3163.98,-0.102,25,0.185,0.866,1.102,1.717,9.1,False,True,0.37965,low_risk,Platinum/Gold
U0393_b08cb5,thin_file_new_user,2,27,0.083,600.45,-2.378,3,0.345,0.947,3.378,1.262,11.32,False,True,0.27459999999999996,insufficient_history,Pending - Needs More History
U0394_8e05b9,stable_shop_owner,7,301,0.518,7943.04,-0.004,35,0.083,0.921,1.004,1.621,3.73,False,True,0.34435,medium_risk,Silver
U0395_ce2fba,gig_worker,7,319,0.425,3778.69,-0.02,24,0.175,0.884,1.02,1.565,5.87,False,True,0.33385,medium_risk,Silver
U0396_13a6a0,risky_irregular,7,170,0.0,1807.2,-0.009,13,0.0,0.842,1.009,2.163,7.46,False,True,0.1263,high_risk,Bronze
U0397_548603,stable_shop_owner,7,240,0.495,3663.83,-0.028,29,0.0,0.876,1.028,1.795,5.09,False,True,0.30465,medium_risk,Silver
U0398_8d3a89,gig_worker,7,327,0.648,5272.86,-0.028,34,0.157,0.882,1.028,1.555,5.19,False,True,0.4062,low_risk,Platinum/Gold
U0399_ea20c5,seasonal_farmer,7,100,0.0,103918.92,0.808,9,0.118,0.891,0.192,0.534,0.08,False,True,0.33065,medium_risk,Silver
U0400_7e0767,seasonal_farmer,6,79,0.498,173342.11,0.914,9,0.356,0.906,0.086,0.651,0.09,False,True,0.5998,low_risk,Platinum/Gold
U0401_6df58f,fraud_gaming,7,62,0.0,1503.43,-0.063,5,0.0,0.892,1.063,2.775,20.86,True,False,0.1338,fraud_flag,Rejected - Fraud Review
U0402_a48934,risky_irregular,7,185,0.447,3208.82,-0.042,14,0.037,0.877,1.042,1.541,5.59,False,True,0.29910000000000003,high_risk,Bronze
U0403_93b4d5,stable_shop_owner,7,272,0.381,7156.89,-0.022,24,0.0,0.893,1.022,1.359,3.37,False,True,0.2673,high_risk,Bronze
U0404_a5ec5d,fraud_gaming,7,80,0.0,1452.63,-0.199,7,0.0,0.914,1.199,2.742,22.27,True,True,0.1371,fraud_flag,Rejected - Fraud Review
U0405_d2218e,risky_irregular,7,152,0.0,1384.21,-0.087,16,0.088,0.91,1.087,2.599,10.06,False,True,0.16290000000000002,high_risk,Bronze
U0406_c46e28,stable_shop_owner,7,231,0.548,3396.23,-0.049,28,0.0,0.911,1.049,1.766,5.63,False,True,0.32845,medium_risk,Silver
U0407_b9a9f9,risky_irregular,7,163,0.228,3822.51,-0.068,7,0.138,0.871,1.068,1.743,8.08,False,True,0.25185,high_risk,Bronze
U0408_b0f2be,stable_shop_owner,7,247,0.326,2882.55,-0.011,28,0.0,0.864,1.011,1.893,8.45,False,True,0.24369999999999997,high_risk,Bronze
U0409_7fd2e8,fraud_gaming,6,70,0.0,2510.23,-0.023,3,0.0,0.907,1.023,1.29,8.43,True,True,0.13605,fraud_flag,Rejected - Fraud Review
U0410_ddeab9,thin_file_new_user,2,22,0.0,1142.37,-0.683,2,0.0,0.896,1.683,1.005,1.26,False,True,0.1344,insufficient_history,Pending - Needs More History
U0411_071237,thin_file_new_user,2,27,0.0,458.1,-2.951,3,0.0,0.842,3.951,2.79,8.63,False,True,0.1263,insufficient_history,Pending - Needs More History
U0412_4a31e1,stable_shop_owner,7,247,0.077,3265.93,-0.019,33,0.227,0.876,1.019,1.709,7.21,False,True,0.22644999999999998,high_risk,Bronze
U0413_558c9c,risky_irregular,7,174,0.0,1545.29,-0.09,12,0.33,0.856,1.09,2.488,10.66,False,True,0.2274,high_risk,Bronze
U0414_867192,stable_shop_owner,7,246,0.615,7639.27,-0.036,28,0.0,0.885,1.036,1.41,3.94,False,True,0.348,medium_risk,Silver
U0415_70a4c6,stable_shop_owner,7,238,0.466,5378.55,-0.007,23,0.268,0.897,1.007,1.518,4.57,False,True,0.37805,low_risk,Platinum/Gold
U0416_a948de,stable_shop_owner,7,236,0.557,8548.43,-0.031,20,0.072,0.878,1.031,1.312,4.46,False,True,0.34825,medium_risk,Silver
U0417_eb1229,risky_irregular,7,144,0.0,1399.24,-0.222,15,0.277,0.885,1.222,2.112,10.02,False,True,0.21585000000000001,high_risk,Bronze
U0418_a12868,stable_shop_owner,7,251,0.435,6844.32,-0.038,25,0.32,0.873,1.038,1.66,4.09,False,True,0.3792,low_risk,Platinum/Gold
U0419_141c33,fraud_gaming,6,61,0.0,1414.79,-0.171,3,0.0,0.865,1.171,2.792,20.96,True,True,0.12975,fraud_flag,Rejected - Fraud Review
U0420_453d3c,thin_file_new_user,2,28,0.756,1321.0,-1.053,4,0.0,0.877,2.053,1.503,3.53,False,True,0.39615,insufficient_history,Pending - Needs More History
U0421_0d3429,stable_shop_owner,7,236,0.015,4926.53,-0.033,20,0.124,0.894,1.033,1.618,5.44,False,True,0.17654999999999998,high_risk,Bronze
U0422_d7d708,stable_shop_owner,7,255,0.559,4618.85,-0.063,20,0.101,0.874,1.063,1.508,3.78,False,True,0.35705,medium_risk,Silver
U0423_fdc86b,stable_shop_owner,7,243,0.295,5235.25,-0.018,25,0.069,0.886,1.018,1.767,7.21,False,True,0.25684999999999997,high_risk,Bronze
U0424_f38aca,thin_file_new_user,2,32,0.0,676.12,-0.847,4,0.0,0.968,1.847,2.107,7.98,False,True,0.1452,insufficient_history,Pending - Needs More History
U0425_2336f6,risky_irregular,7,152,0.285,1257.76,-0.211,13,0.205,0.885,1.211,1.635,15.1,False,True,0.294,high_risk,Bronze
U0426_0567c4,stable_shop_owner,7,231,0.464,4153.44,0.032,25,0.115,0.885,0.968,1.692,5.27,False,True,0.33604999999999996,medium_risk,Silver
U0427_df3097,risky_irregular,7,199,0.439,1791.63,-0.191,25,0.0,0.857,1.191,2.112,10.57,False,True,0.2822,high_risk,Bronze
U0428_cffd97,stable_shop_owner,7,293,0.476,5985.83,0.025,28,0.223,0.846,0.975,1.797,4.83,False,True,0.36539999999999995,medium_risk,Silver
U0429_cd377b,risky_irregular,7,164,0.36,4221.49,-0.058,15,0.247,0.86,1.058,2.057,9.46,False,True,0.3291,medium_risk,Silver
U0430_64fb33,fraud_gaming,7,74,0.0,2613.67,-0.046,7,0.488,0.936,1.046,2.495,20.85,True,False,0.2868,fraud_flag,Rejected - Fraud Review
U0431_d28c77,risky_irregular,7,162,0.456,970.19,-0.21,17,0.01,0.882,1.21,2.713,24.58,False,True,0.2949,high_risk,Bronze
U0432_28cfe3,thin_file_new_user,2,31,0.212,2541.8,-0.092,4,0.697,0.749,1.092,1.092,2.75,False,True,0.39565,insufficient_history,Pending - Needs More History
U0433_3597ad,risky_irregular,7,160,0.153,1962.07,-0.138,14,0.0,0.879,1.138,2.344,12.56,False,True,0.18539999999999998,high_risk,Bronze
U0434_db365e,stable_shop_owner,7,268,0.553,7031.81,-0.047,29,0.0,0.875,1.047,1.4,4.37,False,True,0.3248,medium_risk,Silver
U0435_aac965,stable_shop_owner,7,279,0.408,4491.75,-0.035,25,0.014,0.875,1.035,1.764,5.55,False,True,0.27825,high_risk,Bronze
U0436_d36c8a,stable_shop_owner,7,258,0.593,8713.86,0.0,22,0.285,0.881,1.0,1.381,3.37,False,True,0.42519999999999997,low_risk,Platinum/Gold
U0437_1c501e,gig_worker,7,275,0.317,2677.54,-0.055,34,0.0,0.899,1.055,2.019,6.33,False,True,0.2458,high_risk,Bronze
U0438_670e40,thin_file_new_user,2,25,0.0,904.74,-1.306,6,0.023,0.962,2.306,1.524,2.5,False,True,0.15119999999999997,insufficient_history,Pending - Needs More History
U0439_39b819,thin_file_new_user,2,18,0.0,0.0,0.0,1,0.0,0.653,,1.822,2.74,False,True,0.09795,insufficient_history,Pending - Needs More History
U0440_9f4039,risky_irregular,7,148,0.283,1116.7,-0.258,13,0.0,0.87,1.258,2.062,14.64,False,True,0.22954999999999998,high_risk,Bronze
U0441_ed5d23,stable_shop_owner,7,271,0.416,3802.47,-0.03,29,0.005,0.893,1.03,1.74,6.28,False,True,0.28104999999999997,high_risk,Bronze
U0442_61e38d,thin_file_new_user,2,30,0.705,1557.69,-0.859,5,0.0,0.923,1.859,2.11,8.03,False,True,0.3852,insufficient_history,Pending - Needs More History
U0443_2061c2,stable_shop_owner,7,258,0.556,5969.69,-0.034,28,0.0,0.88,1.034,1.445,3.86,False,True,0.3266,medium_risk,Silver
U0444_597cc9,stable_shop_owner,7,249,0.281,6168.09,0.015,24,0.0,0.867,0.985,1.699,3.96,False,True,0.2314,high_risk,Bronze
U0445_f5fc8d,thin_file_new_user,2,26,0.0,185.44,-6.515,3,0.0,0.745,7.515,2.442,8.16,False,True,0.11175,insufficient_history,Pending - Needs More History
U0446_55a366,fraud_gaming,7,67,0.0,1641.4,-0.142,6,0.0,0.925,1.142,1.923,13.02,True,False,0.13875,fraud_flag,Rejected - Fraud Review
U0447_bc1951,thin_file_new_user,2,19,0.475,354.26,-3.363,4,0.269,0.908,4.363,1.92,4.4,False,True,0.38315,insufficient_history,Pending - Needs More History
U0448_fe2dfe,stable_shop_owner,7,258,0.491,6508.82,-0.044,22,0.156,0.835,1.044,1.506,4.31,False,True,0.3439,medium_risk,Silver
U0449_4300ea,thin_file_new_user,2,17,0.0,984.21,-1.226,2,0.0,0.899,2.226,1.095,1.56,False,True,0.13485,insufficient_history,Pending - Needs More History
U0450_830380,stable_shop_owner,7,241,0.203,6052.47,-0.029,19,0.19,0.844,1.029,1.417,4.19,False,True,0.25465,high_risk,Bronze
U0451_26bb16,risky_irregular,7,150,0.447,3926.3,-0.058,14,0.263,0.867,1.058,1.525,5.89,False,True,0.3654,medium_risk,Silver
U0452_c7cb3f,thin_file_new_user,2,31,0.931,1922.79,-0.153,4,0.219,0.876,1.153,1.626,3.69,False,True,0.5229499999999999,insufficient_history,Pending - Needs More History
U0453_eed6cb,stable_shop_owner,7,269,0.47,8071.4,-0.042,32,0.0,0.896,1.042,1.528,3.8,True,True,0.29889999999999994,fraud_flag,Rejected - Fraud Review
U0454_8c5367,stable_shop_owner,7,253,0.579,6912.21,-0.047,18,0.066,0.849,1.047,1.614,4.51,False,True,0.3498,medium_risk,Silver
U0455_237a0f,stable_shop_owner,7,250,0.507,7241.04,-0.016,19,0.102,0.86,1.016,1.562,3.79,False,True,0.33704999999999996,medium_risk,Silver
U0456_6583da,fraud_gaming,7,58,0.0,1692.51,-0.028,4,0.0,0.868,1.028,3.436,26.02,True,False,0.13019999999999998,fraud_flag,Rejected - Fraud Review
U0457_76018e,gig_worker,7,301,0.554,5770.54,-0.064,34,0.304,0.891,1.064,1.428,5.72,False,True,0.41875,low_risk,Platinum/Gold
U0458_f64bb8,risky_irregular,7,175,0.429,1410.27,-0.05,13,0.0,0.857,1.05,1.843,5.57,False,True,0.27869999999999995,high_risk,Bronze
U0459_9e5404,thin_file_new_user,2,25,0.0,1318.22,-0.825,5,0.544,0.982,1.825,1.393,2.64,False,True,0.3105,insufficient_history,Pending - Needs More History
U0460_7aa50d,gig_worker,7,286,0.358,6419.91,-0.009,29,0.319,0.886,1.009,1.396,4.01,False,True,0.3539,medium_risk,Silver
U0461_61779f,stable_shop_owner,7,262,0.26,2332.12,-0.078,24,0.0,0.835,1.078,2.021,8.48,False,True,0.21625,high_risk,Bronze
U0462_4d5bbe,fraud_gaming,6,83,0.0,1913.19,-0.12,10,0.0,0.9,1.12,2.245,17.44,True,False,0.135,fraud_flag,Rejected - Fraud Review
U0463_3337d4,seasonal_farmer,6,81,0.072,111474.12,0.813,7,0.0,0.922,0.187,0.544,0.12,False,True,0.3261,medium_risk,Silver
U0464_da6eeb,gig_worker,7,294,0.476,6203.88,0.004,23,0.018,0.875,0.996,1.357,4.66,False,True,0.30404999999999993,medium_risk,Silver
U0465_f5e3bf,thin_file_new_user,2,20,0.0,0.0,0.0,2,0.0,0.879,,3.796,51.91,False,True,0.13185,insufficient_history,Pending - Needs More History
U0466_a97e85,thin_file_new_user,2,23,0.278,1332.25,-0.844,3,0.0,0.914,1.844,1.608,3.41,False,True,0.2344,insufficient_history,Pending - Needs More History
U0467_e6f7e6,fraud_gaming,7,63,0.0,1425.24,-0.291,7,0.0,0.986,1.291,2.23,15.87,False,False,0.1479,fraud_flag,Rejected - Fraud Review
U0468_655102,stable_shop_owner,7,262,0.272,7332.61,-0.011,21,0.132,0.898,1.011,1.537,3.76,False,True,0.26949999999999996,high_risk,Bronze
U0469_156eba,gig_worker,7,312,0.339,4500.73,-0.012,26,0.0,0.855,1.012,1.695,5.59,False,True,0.2469,high_risk,Bronze
U0470_126f64,seasonal_farmer,6,70,0.0,119181.36,0.875,4,0.457,0.895,0.125,0.705,0.11,False,True,0.44635,low_risk,Platinum/Gold
U0471_c207cb,gig_worker,7,319,0.472,5600.5,-0.03,39,0.041,0.884,1.03,1.674,7.27,False,True,0.3101,medium_risk,Silver
U0472_6c3029,stable_shop_owner,7,318,0.38,9330.66,0.003,37,0.0,0.9,0.997,1.545,3.78,False,True,0.26859999999999995,high_risk,Bronze
U0473_72ccb5,stable_shop_owner,7,247,0.676,4464.39,-0.014,30,0.113,0.906,1.014,1.509,4.94,False,True,0.4064,low_risk,Platinum/Gold
U0474_bb81df,stable_shop_owner,7,249,0.544,3655.49,-0.043,21,0.0,0.853,1.043,1.767,5.59,False,True,0.31835,medium_risk,Silver
U0475_c6b287,seasonal_farmer,5,76,0.0,127145.01,0.852,3,1.0,0.862,0.148,0.631,0.08,True,True,0.5997,fraud_flag,Rejected - Fraud Review
U0476_d2611c,seasonal_farmer,5,71,0.0,117286.54,0.853,7,0.0,0.918,0.147,0.712,0.14,False,True,0.3083,medium_risk,Silver
U0477_cdefd8,thin_file_new_user,2,26,0.0,2378.31,-0.543,8,0.0,0.862,1.543,1.513,3.57,False,True,0.1293,insufficient_history,Pending - Needs More History
U0478_b96e9b,thin_file_new_user,2,33,0.447,2351.98,-0.16,2,0.0,0.878,1.16,1.06,3.61,False,True,0.28815,insufficient_history,Pending - Needs More History
U0479_23c782,seasonal_farmer,6,79,0.16,69016.39,0.787,7,0.335,0.949,0.213,0.736,0.16,False,True,0.45625,low_risk,Platinum/Gold
U0480_7ed55f,seasonal_farmer,5,97,0.155,205231.9,0.883,4,0.173,0.896,0.117,0.608,0.08,False,True,0.41715,low_risk,Platinum/Gold
U0481_daa772,stable_shop_owner,7,233,0.341,5256.36,-0.013,26,0.085,0.885,1.013,1.753,5.38,False,True,0.2776,high_risk,Bronze
U0482_7d0894,gig_worker,7,347,0.623,8263.61,-0.023,27,0.012,0.865,1.023,1.389,3.61,False,True,0.3514,medium_risk,Silver
U0483_72c52b,seasonal_farmer,4,75,0.547,152810.0,0.861,8,0.0,0.864,0.139,0.538,0.07,False,True,0.49325,low_risk,Platinum/Gold
U0484_5c6271,stable_shop_owner,7,245,0.409,5963.48,-0.037,27,0.273,0.845,1.037,1.534,3.95,False,True,0.3518,medium_risk,Silver
U0485_5f72b0,seasonal_farmer,7,83,0.0,157505.67,0.924,9,0.0,0.871,0.076,0.484,0.06,False,True,0.31545,medium_risk,Silver
U0486_7f9b7d,gig_worker,7,309,0.599,6859.33,-0.004,22,0.109,0.887,1.004,1.348,4.7,False,True,0.37539999999999996,low_risk,Platinum/Gold
U0487_b5d7ca,stable_shop_owner,7,242,0.405,4441.07,-0.027,24,0.122,0.886,1.027,1.669,5.39,False,True,0.31124999999999997,medium_risk,Silver
U0488_4858d3,gig_worker,7,359,0.696,3807.49,-0.029,43,0.058,0.874,1.029,1.576,4.51,False,True,0.39209999999999995,low_risk,Platinum/Gold
U0489_3643e9,gig_worker,7,323,0.607,7531.63,-0.006,34,0.0,0.874,1.006,1.446,6.61,False,True,0.34354999999999997,medium_risk,Silver
U0490_a88b24,thin_file_new_user,2,27,0.295,1389.32,-0.473,2,0.0,0.871,1.473,1.371,3.45,False,True,0.2339,insufficient_history,Pending - Needs More History
U0491_5119aa,thin_file_new_user,2,38,0.754,1038.11,-0.727,3,0.828,0.825,1.727,2.025,5.02,False,True,0.63605,insufficient_history,Pending - Needs More History
U0492_f11d83,thin_file_new_user,2,22,0.0,205.21,-5.429,4,0.0,0.883,6.429,2.675,6.18,False,True,0.13244999999999998,insufficient_history,Pending - Needs More History
U0493_eabef3,seasonal_farmer,5,57,0.0,108140.77,0.878,7,0.0,0.915,0.122,0.635,0.12,False,True,0.31285,medium_risk,Silver
U0494_7eb91f,risky_irregular,7,211,0.298,4449.7,-0.033,16,0.0,0.83,1.033,2.031,5.51,False,True,0.22879999999999998,high_risk,Bronze
U0495_f3737d,gig_worker,7,312,0.579,5713.84,-0.033,31,0.0,0.87,1.033,1.602,5.68,False,True,0.33314999999999995,medium_risk,Silver
U0496_79640b,seasonal_farmer,5,71,0.0,204038.35,0.929,6,0.178,0.891,0.071,0.641,0.09,False,True,0.37285,low_risk,Platinum/Gold
U0497_e0e8f1,thin_file_new_user,2,26,0.0,1366.0,-0.956,1,0.0,0.902,1.956,0.87,1.26,False,True,0.1353,insufficient_history,Pending - Needs More History
U0498_d038e8,seasonal_farmer,6,94,0.0,55020.82,0.656,10,0.03,0.877,0.344,0.804,0.14,True,True,0.27175000000000005,fraud_flag,Rejected - Fraud Review
U0499_fd65af,gig_worker,7,369,0.66,8043.79,-0.005,34,0.03,0.883,1.005,1.588,4.9,False,True,0.37244999999999995,low_risk,Platinum/Gold
U0500_e9da5e,thin_file_new_user,2,24,0.114,824.2,-1.662,6,0.161,0.965,2.662,1.96,4.28,False,True,0.23295,insufficient_history,Pending - Needs More History
U0501_095452,risky_irregular,7,152,0.458,2209.75,-0.141,19,0.125,0.92,1.141,1.865,12.8,False,True,0.3358,medium_risk,Silver
U0502_a3e8ad,fraud_gaming,7,86,0.0,1607.79,-0.248,9,0.0,0.837,1.248,2.09,16.53,True,True,0.12555,fraud_flag,Rejected - Fraud Review
U0503_b1ccdd,gig_worker,7,322,0.303,4706.69,-0.019,29,0.123,0.899,1.019,1.578,5.03,False,True,0.2778,high_risk,Bronze
U0504_d536a5,gig_worker,7,374,0.529,4333.17,-0.026,34,0.0,0.859,1.026,1.696,5.55,False,True,0.314,medium_risk,Silver
U0505_bca6e2,risky_irregular,7,177,0.339,2007.91,-0.024,14,0.0,0.859,1.024,2.094,10.37,False,True,0.2475,high_risk,Bronze
U0506_8f161f,seasonal_farmer,6,79,0.0,172997.56,0.888,8,0.211,0.93,0.112,0.684,0.11,False,True,0.3804,low_risk,Platinum/Gold
U0507_2170b5,risky_irregular,7,147,0.523,1062.49,-0.292,10,0.385,0.881,1.292,2.416,8.53,False,True,0.43069999999999997,low_risk,Platinum/Gold
U0508_4c9b65,gig_worker,7,349,0.717,9844.8,0.001,33,0.072,0.894,0.999,1.421,3.78,True,True,0.40684999999999993,fraud_flag,Rejected - Fraud Review
U0509_e465a9,stable_shop_owner,7,241,0.114,4567.14,-0.033,22,0.223,0.854,1.033,1.936,7.8,False,True,0.2349,high_risk,Bronze
U0510_a5aaf2,stable_shop_owner,7,272,0.358,5754.05,-0.022,26,0.0,0.848,1.022,1.618,4.07,False,True,0.25249999999999995,high_risk,Bronze
U0511_bdc812,risky_irregular,7,166,0.428,4010.41,-0.02,15,0.0,0.881,1.02,1.802,6.63,False,True,0.28195,high_risk,Bronze
U0512_0974f0,stable_shop_owner,7,253,0.308,3685.84,-0.103,17,0.093,0.858,1.103,1.879,6.87,False,True,0.26439999999999997,high_risk,Bronze
U0513_a1e449,stable_shop_owner,7,245,0.428,6510.31,-0.054,23,0.0,0.867,1.054,1.667,5.13,False,True,0.27985,high_risk,Bronze
U0514_bd8a5e,seasonal_farmer,7,90,0.0,97111.52,0.843,11,0.039,0.924,0.157,0.545,0.08,True,True,0.31889999999999996,fraud_flag,Rejected - Fraud Review
U0515_06959c,stable_shop_owner,7,220,0.581,5751.16,-0.018,26,0.0,0.885,1.018,1.454,4.56,False,True,0.33609999999999995,medium_risk,Silver
